term,relative_frequency
liefen,0.0007369196757553427
zusammen,0.0014738393515106854
überkreuzten,0.0007369196757553427
wucherten,0.0007369196757553427
ecken,0.0007369196757553427
pergaments,0.0007369196757553427
erblühten,0.0007369196757553427
wörter,0.0007369196757553427
blatt,0.0007369196757553427
großer,0.0007369196757553427
grüner,0.0007369196757553427
verschnörkelter,0.0007369196757553427
schrift,0.0007369196757553427
verkündeten,0.0007369196757553427
hochwohlgeborenen,0.0007369196757553427
herren,0.0014738393515106854
krone,0.004421518054532056
hilfsmittel,0.0007369196757553427
magischen,0.0007369196757553427
tunichtgut,0.0007369196757553427
gmbh,0.0007369196757553427
präsentieren,0.0007369196757553427
stolz,0.0007369196757553427
karte,0.0014738393515106854
rumtreibers,0.0007369196757553427
einzelheit,0.0007369196757553427
hogwarts,0.0007369196757553427
schlossgeländes,0.0007369196757553427
zeigte,0.0007369196757553427
seufzte,0.0007369196757553427
strich,0.0007369196757553427
sanft,0.0007369196757553427
namen,0.002210759027266028
hersteller,0.0007369196757553427
wenig,0.002210759027266028
hilfe,0.0014738393515106854
murmelte,0.0014738393515106854
ohr,0.0007369196757553427
deutete,0.0007369196757553427
pergament,0.0007369196757553427
immer,0.002210759027266028
worte,0.0007369196757553427
schimmerten,0.0007369196757553427
dachten,0.0007369196757553427
hätte,0.0029476787030213707
umgebracht,0.0014738393515106854
sagte,0.005158437730287398
nickte,0.0014738393515106854
professor,0.0029476787030213707
KRAETZE,0.0007369196757553427
einfach,0.0007369196757553427
stimmen,0.0014738393515106854
wissen,0.0014738393515106854
warum,0.0014738393515106854
hausaufgaben,0.0014738393515106854
nachgeforscht,0.0007369196757553427
ministerium,0.0007369196757553427
kontrolliert,0.0007369196757553427
hexen,0.0007369196757553427
zauberer,0.0007369196757553427
tiere,0.0007369196757553427
wurden,0.0007369196757553427
gibt,0.0007369196757553427
liste,0.0014738393515106854
verzeichnet,0.0007369196757553427
wer,0.0007369196757553427
tier,0.0007369196757553427
wurde,0.0007369196757553427
merkmalen,0.0007369196757553427
nachgeschaut,0.0007369196757553427
gab,0.0007369196757553427
jahrhundert,0.0007369196757553427
sieben,0.0007369196757553427
animagi,0.0007369196757553427
name,0.0007369196757553427
dabei,0.0007369196757553427
kaum,0.0007369196757553427
zeit,0.0007369196757553427
stillen,0.0007369196757553427
dafür,0.0007369196757553427
bewundern,0.0007369196757553427
mühe,0.0007369196757553427
diesmal,0.0007369196757553427
gesteckt,0.0007369196757553427
fing,0.0007369196757553427
lachen,0.0007369196757553427
ach,0.0007369196757553427
hallo,0.0007369196757553427
freundlich,0.0007369196757553427
wäre,0.0014738393515106854
ungewöhnliches,0.0007369196757553427
ratten,0.0007369196757553427
umkreis,0.0007369196757553427
alte,0.0014738393515106854
schulfreunde,0.0007369196757553427
entpuppten,0.0007369196757553427
freunde,0.002210759027266028
alten,0.0007369196757553427
black,0.0029476787030213707
hob,0.0014738393515106854
zauberstab,0.004421518054532056
packte,0.0007369196757553427
armgelenk,0.0007369196757553427
sah,0.0036845983787767134
warnend,0.0007369196757553427
wandte,0.0014738393515106854
betont,0.0007369196757553427
lässig,0.0007369196757553427
einladend,0.0007369196757553427
erneut,0.0014738393515106854
keuchte,0.0014738393515106854
schweißperlen,0.0007369196757553427
teigiges,0.0007369196757553427
gesicht,0.002210759027266028
traten,0.0014738393515106854
glaubst,0.0014738393515106854
etwa,0.0014738393515106854
versucht,0.0007369196757553427
umzubringen,0.0007369196757553427
spur,0.0007369196757553427
kühler,0.0007369196757553427
töten,0.002210759027266028
musst,0.0007369196757553427
helfen,0.0007369196757553427
blacks,0.0007369196757553427
ähnelte,0.0007369196757553427
mehr,0.0007369196757553427
je,0.0007369196757553427
totenschädel,0.0007369196757553427
starrte,0.0014738393515106854
unergründlichen,0.0007369196757553427
augen,0.0014738393515106854
irren,0.0007369196757553427
zugeben,0.0007369196757553427
fällt,0.0007369196757553427
schwer,0.0007369196757553427
begreifen,0.0007369196757553427
unschuldiger,0.0007369196757553427
zwölf,0.0007369196757553427
jahre,0.0007369196757553427
ratte,0.0014738393515106854
leben,0.0007369196757553427
gleichmütig,0.0007369196757553427
erst,0.0014738393515106854
trocknete,0.0007369196757553427
rang,0.0007369196757553427
beinahe,0.0007369196757553427
luft,0.0007369196757553427
begeistert,0.0007369196757553427
genau,0.0007369196757553427
brachte,0.0007369196757553427
blick,0.0007369196757553427
schweigen,0.0007369196757553427
glaubte,0.0007369196757553427
spion,0.0007369196757553427
gewollt,0.0007369196757553427
verstanden,0.0007369196757553427
gnade,0.0007369196757553427
erwiesen,0.0007369196757553427
rasch,0.0007369196757553427
packten,0.0007369196757553427
schultern,0.0007369196757553427
warfen,0.0007369196757553427
rücken,0.0007369196757553427
dünne,0.0007369196757553427
schnüre,0.0007369196757553427
schossen,0.0007369196757553427
kurz,0.0007369196757553427
darauf,0.0007369196757553427
wälzte,0.0007369196757553427
gefesselt,0.0007369196757553427
geknebelt,0.0007369196757553427
boden,0.0007369196757553427
beschwor,0.0007369196757553427
schwere,0.0007369196757553427
handschellen,0.0007369196757553427
herauf,0.0007369196757553427
bald,0.0007369196757553427
stand,0.0007369196757553427
beinen,0.0007369196757553427
linken,0.0014738393515106854
arm,0.0014738393515106854
rechten,0.0014738393515106854
gekettet,0.0014738393515106854
kamen,0.0007369196757553427
aussahen,0.0007369196757553427
wollten,0.0007369196757553427
dreibeinwettlauf,0.0007369196757553427
antreten,0.0007369196757553427
mussten,0.0007369196757553427
seite,0.0007369196757553427
drehen,0.0007369196757553427
schaffen,0.0007369196757553427
hielt,0.0007369196757553427
weiterhin,0.0007369196757553427
schach,0.0007369196757553427
KRUMMBEIN,0.0007369196757553427
schoss,0.0007369196757553427
pfeilschnell,0.0007369196757553427
voran,0.0007369196757553427
oben,0.0014738393515106854
offenbar,0.0007369196757553427
